id,num_orders
1282516,137
1238630,334
1078562,257
1174713,807
1227991,829
1070798,888
1014190,193
1270138,94
1116321,282
1141964,2951
1203738,812
1065017,2205
1119638,137
1386092,62
1379280,123
1058705,184
1231273,143
1102466,143
1498076,129
1354259,180
1215738,138
1029371,764
1302808,429
1152021,551
1041253,46
1453402,64
1352703,66
1455324,508
1231858,678
1169391,320
1035888,144
1148287,144
1490962,144
1470794,446
1188351,386
1176669,446
1278543,39
1306674,35
1213251,40
1372237,354
1095215,528
1038564,650
1001293,85
1487809,91
1318005,79
1253835,303
1460261,432
1207469,439
1430955,216
1016415,198
1336482,265
1231323,44
1187485,76
1438137,39
1306041,224
1267399,194
1339529,351
1408796,125
1427990,91
1109333,59
1100420,1905
1248988,208
1499126,1055
1366645,44
1262160,44
1290336,60
1381275,79
1029370,101
1037784,69
1457076,33
1445194,19
1047893,67
1058888,214
1003516,568
1156713,337
1147947,23
1480821,349
1197539,349
1463014,349
1397866,27
1337888,40
1032931,67
1219365,60
1225994,26
1175233,52
1245636,264
1160971,264
1096404,263
1265382,105
1233753,139
1066835,45
1333990,22
1086255,70
1429267,75
1478932,130
1402825,152
1072917,232
1336858,129
1149362,117
1004201,96
1117180,1531
1109936,100
1444093,1044
1361255,26
1471104,61
1129361,36
1081277,56
1473506,38
1182900,199
1132187,256
1370849,389
1087631,20
1163909,15
1204772,212
1051517,212
1470903,212
1385567,24
1094602,28
1457111,56
1271078,45
1175823,38
1107484,242
1033330,163
1036900,133
1265395,392
1115685,270
1247176,358
1247660,51
1076364,41
1095494,203
1113809,222
1419650,301
1333805,346
1206710,43
1022502,42
1291979,82
1317168,2012
1078618,376
1450557,1403
1011877,98
1239868,146
1144362,96
1386947,219
1058015,205
1376229,205
1448172,96
1254766,59
1419727,70
1083350,366
1101167,645
1374924,439
1252536,62
1491332,62
1115069,53
1252042,176
1437847,176
1349037,176
1146776,58
1129044,63
1326556,63
1395845,184
1198342,268
1021990,376
1013880,105
1446348,274
1292973,251
1312218,205
1019977,205
1478596,270
1090267,110
1073679,80
1400541,99
1402219,36
1140444,79
1439582,34
1383383,251
1152503,130
1308270,206
1057569,178
1405278,178
1308475,202
1302806,698
1149327,203
1458592,826
1250578,34
1127512,16
1448129,51
1195583,298
1367936,486
1464628,239
1358064,186
1228578,186
1377631,186
1012556,21
1260468,25
1103936,49
1118263,49
1475103,355
1181549,146
1025123,140
1087645,79
1241826,75
1334372,53
1047720,51
1055325,90
1447963,231
1241704,149
1345238,171
1151767,101
1401894,118
1215801,75
1278451,2109
1141648,140
1354607,262
1484480,17
1059653,28
1001642,14
1053728,20
1452906,59
1221849,305
1145823,155
1004738,123
1016959,160
1366403,123
1203040,10
1309434,13
1053095,35
1310215,41
1048023,24
1457241,44
1099744,34
1478797,196
1193167,103
1473418,172
1275478,514
1039279,514
1318303,210
1427008,25
1022602,155
1450331,579
1338401,535
1455095,725
1131015,141
1155753,198
1197521,145
1054831,1018
1491428,476
1082621,2197
1308127,35
1361172,56
1104604,71
1305125,24
1263934,48
1158859,29
1004511,75
1221347,50
1334054,670
1411737,268
1482143,605
1228789,32
1050306,15
1401916,196
1441346,221
1445719,191
1235133,117
1249510,87
1478651,57
1300102,470
1107407,352
1372954,496
1045292,28
1481458,40
1155654,44
1097352,64
1248066,202
1224671,203
1377389,34
1388621,49
1284250,45
1453398,361
1084227,324
1290361,286
1373220,1173
1433003,1173
1372767,707
1287686,19
1028205,103
1052382,117
1282473,357
1377962,378
1499594,388
1078682,101
1026597,152
1448378,124
1348608,621
1380883,405
1058252,1530
1146079,20
1008284,25
1160822,28
1264778,27
1092978,37
1402934,58
1132690,26
1002344,457
1497180,119
1486344,320
1136665,20
1138281,95
1392733,81
1378391,31
1161473,34
1147410,18
1399769,281
1385630,281
1201050,239
1313140,13
1354197,17
1393791,44
1488767,62
1038860,54
1095582,42
1408529,20
1092603,28
1017195,360
1280096,379
1358278,468
1441493,233
1197751,274
1069003,257
1318108,39
1224735,70
1375272,90
1130751,123
1407705,142
1319965,205
1129316,82
1312521,115
1377111,34
1448820,2059
1299718,213
1142258,554
1274801,94
1261414,73
1441579,81
1485381,144
1078971,95
1311286,113
1130121,37
1108999,46
1072044,55
1351452,218
1149836,516
1327461,285
1407103,27
1004415,22
1063060,141
1409048,141
1088324,141
1436928,31
1469962,32
1322938,91
1463652,103
1403044,109
1308022,47
1336250,49
1475924,70
1399620,190
1470691,252
1062043,164
1320351,376
1321385,373
1076145,541
1067868,27
1246710,101
1478428,50
1300491,318
1117583,281
1045436,370
1046296,112
1003774,114
1193733,112
1071433,1898
1150635,310
1153606,2049
1463595,93
1121534,93
1338458,95
1021248,181
1456547,86
1266338,49
1089876,58
1444468,60
1492727,533
1175015,360
1030093,266
1084128,23
1455454,26
1163122,273
1493963,299
1325195,370
1006757,37
1173623,39
1189411,42
1419046,107
1391368,165
1078393,128
1362930,31
1148432,50
1157952,290
1421823,228
1488675,318
1391279,190
1123390,178
1158789,74
1012009,14
1206547,50
1273403,93
1419767,226
1214712,150
1277314,173
1150833,95
1376099,66
1136598,1632
1313669,63
1438471,669
1278279,17
1417791,13
1321591,43
1108806,23
1019410,21
1313151,15
1303625,119
1317487,271
1016408,228
1027573,13
1003495,10
1377489,140
1045441,140
1298833,140
1376616,12
1309094,23
1252943,59
1301397,74
1489870,46
1260253,26
1163508,23
1267023,20
1271281,119
1416108,160
1053239,84
1390157,1307
1348210,1161
1462354,1432
1387628,171
1178750,114
1180221,474
1061083,511
1417395,507
1257964,116
1041421,115
1225370,92
1318708,1108
1298752,377
1006972,1278
1445613,125
1032032,109
1170276,176
1261997,176
1279926,176
1320313,41
1069609,50
1188923,610
1277137,292
1321083,563
1299500,25
1404104,25
1431655,22
1166438,244
1294970,225
1087179,231
1488501,58
1245834,56
1415414,52
1138532,288
1423702,288
1263294,252
1250143,39
1119650,26
1278069,39
1199102,235
1433450,515
1360725,515
1057764,56
1402432,68
1107519,63
1478678,218
1359424,245
1319711,274
1350440,366
1121390,405
1092107,405
1207162,55
1336861,145
1458020,108
1261440,621
1440417,687
1369957,553
1027398,168
1390864,237
1293914,370
1230230,1866
1341098,452
1178578,2004
1141469,48
1468396,39
1254335,44
1225773,42
1252882,44
1100845,41
1306213,69
1482036,45
1200300,628
1374065,519
1271122,472
1305187,22
1090327,22
1246152,180
1001624,55
1480765,87
1066825,75
1015288,76
1081486,87
1371099,323
1487942,302
1013085,262
1325274,33
1055267,26
1416809,71
1186368,185
1266540,174
1422131,27
1363863,38
1495820,17
1222905,193
1009810,245
1071035,267
1406416,509
1444150,538
1494124,831
1168659,51
1286139,75
1231162,37
1221143,266
1176218,242
1059042,276
1389884,240
1049469,224
1242586,117
1015970,1061
1064484,175
1038111,2104
1285831,70
1364225,54
1129487,54
1464242,189
1084752,229
1473103,195
1453188,52
1261427,85
1061284,69
1102764,452
1294005,588
1225617,530
1307102,27
1310837,30
1467768,227
1365592,227
1455529,227
1059264,61
1187206,61
1369804,39
1020464,119
1151202,83
1044974,92
1019963,150
1286451,93
1196193,224
1403823,187
1141787,211
1140787,117
1386731,96
1185269,55
1070733,22
1358238,49
1374634,34
1231736,208
1484430,183
1132084,189
1102829,166
1074575,105
1213359,94
1076907,1776
1112824,187
1145862,726
1062790,40
1459860,40
1487956,28
1397812,64
1062078,236
1137097,390
1235291,234
1158661,219
1003459,219
1009290,219
1365045,14
1280225,12
1088169,19
1444995,45
1056805,23
1300033,23
1140262,30
1119152,87
1044920,275
1212779,224
1093377,232
1217360,49
1003099,69
1219726,72
1406018,12
1094927,33
1479236,227
1080862,169
1281752,87
1089147,109
1341774,88
1474431,948
1130649,122
1217371,263
1137736,34
1027368,75
1172089,69
1398163,91
1260541,275
1038509,275
1003218,242
1345723,25
1026349,32
1446915,18
1059984,186
1030243,144
1352929,152
1203405,242
1362484,242
1188982,242
1305994,28
1267654,130
1127538,114
1366788,359
1340261,307
1278100,427
1002461,76
1284086,102
1362854,73
1248475,1382
1026803,200
1014169,1230
1040562,45
1264727,45
1047128,42
1091740,67
1018252,152
1239853,84
1246091,37
1052692,38
1366131,37
1193051,294
1185489,332
1009193,282
1457172,23
1032783,26
1096378,19
1083483,167
1377335,139
1233397,228
1263028,95
1002286,89
1177408,92
1009321,208
1327372,227
1444981,227
1447555,25
1347087,110
1433295,137
1227977,175
1428803,38
1069118,31
1280515,33
1275321,138
1320888,156
1211469,162
1043759,216
1274476,216
1015306,300
1226202,45
1269436,41
1392516,72
1175181,215
1394002,178
1100145,244
1405173,111
1431128,137
1168290,1906
1097457,158
1251813,640
1290508,94
1250530,113
1065521,85
1028235,102
1120159,119
1201924,88
1387218,34
1385976,77
1492576,59
1457102,325
1225246,273
1137692,285
1097664,21
1423762,15
1486936,163
1036363,163
1089895,163
1073741,37
1264314,40
1330214,21
1494999,128
1344550,108
1124700,136
1242539,41
1084372,24
1008109,33
1020796,123
1248932,120
1259305,119
1339799,798
1265496,853
1210302,920
1345540,41
1396943,231
1229906,175
1309747,898
1150824,872
1105714,971
1464884,56
1050711,182
1126149,112
1406813,4317
1276366,585
1065859,4227
1047034,38
1322050,64
1218824,78
1125271,131
1146788,136
1290290,126
1312333,78
1290649,92
1445173,624
1162336,743
1428418,550
1178671,30
1165681,28
1322633,32
1022676,638
1182203,376
1477854,488
1078258,83
1459447,71
1414710,51
1163586,404
1354271,435
1435587,414
1235730,68
1430653,33
1356816,212
1249459,423
1383696,461
1473273,93
1156239,84
1080833,72
1357643,354
1066858,354
1136298,408
1204001,130
1268214,98
1432435,47
1087869,26
1294285,42
1447542,104
1219752,97
1463585,182
1399354,177
1083258,141
1348027,129
1073296,471
1218259,238
1055166,632
1048344,29
1279293,21
1429858,25
1377616,23
1077316,44
1020593,36
1374566,238
1174458,727
1292317,254
1109552,283
1020570,279
1131507,283
1364412,15
1095570,18
1349089,13
1099027,24
1483921,45
1356018,45
1425677,221
1234948,225
1228845,292
1312925,441
1409045,457
1407711,480
1384843,59
1404814,143
1152733,59
1307351,551
1338165,559
1489624,579
1125254,84
1038042,130
1420115,84
1349422,1325
1284712,339
1210696,425
1412353,24
1392645,32
1384949,116
1188626,81
1066079,43
1162285,34
1492538,39
1402415,439
1019929,199
1459986,468
1451930,17
1221659,274
1070154,415
1222153,291
1217690,115
1207164,86
1196535,267
1271370,345
1362696,345
1115930,37
1081422,28
1178109,100
1381479,154
1262482,160
1406669,54
1066635,27
1393223,25
1203426,312
1422405,243
1491431,256
1499374,319
1388656,538
1367962,1005
1126025,38
1222999,85
1334149,129
1372970,455
1051921,413
1118718,503
1019197,69
1163736,41
1490537,114
1421037,1065
1369165,282
1479853,1148
1347737,136
1224591,141
1401547,138
1003132,146
1067886,173
1021448,45
1146229,56
1150462,78
1164569,653
1381797,168
1165069,554
1314459,20
1120011,23
1252492,275
1497593,306
1256423,299
1498061,114
1468554,71
1394553,111
1038405,335
1092384,328
1214548,257
1316602,51
1149305,54
1376882,57
1402905,276
1265562,285
1471607,268
1207514,41
1233077,71
1099116,60
1312179,240
1335106,236
1473304,327
1135009,57
1317384,80
1371779,62
1240938,75
1220537,108
1268409,86
1090433,107
1430511,130
1466400,137
1255779,281
1359285,253
1497401,99
1158034,15
1175348,25
1398779,16
1416593,161
1117008,966
1422410,421
1438434,275
1289002,275
1304131,275
1039804,17
1401112,17
1076970,23
1497233,24
1095800,40
1141220,230
1216862,270
1291354,212
1318829,256
1105567,264
1024334,241
1082784,44
1221554,91
1250142,193
1484156,207
1370080,330
1401067,366
1499403,118
1319124,92
1294205,2337
1428427,275
1034494,2025
1012741,170
1222552,73
1176172,137
1180274,171
1006679,191
1321317,63
1330192,37
1345103,121
1192637,350
1014260,464
1349532,280
1042609,34
1336011,44
1336430,30
1006871,263
1247718,321
1329337,283
1471915,88
1412206,33
1206173,33
1342026,114
1220665,282
1442420,238
1005888,116
1431479,93
1412678,94
1451172,171
1209243,261
1118231,241
1436925,113
1177213,100
1393892,142
1293688,15
1430451,37
1257915,44
1260361,291
1350360,269
1250071,348
1005203,215
1002038,241
1495941,175
1129879,1173
1480310,258
1411866,482
1476353,34
1308065,27
1036112,27
1470282,46
1202024,57
1083569,260
1469153,221
1449624,137
1198904,146
1159627,173
1452753,169
1413299,17
1007084,15
1231412,45
1378037,68
1297445,61
1438160,50
1483101,36
1480060,166
1016113,126
1162379,139
1091288,1186
1372964,1335
1066331,365
1005212,48
1394276,126
1293724,98
1265135,647
1202745,678
1475054,649
1396314,177
1367644,157
1201373,134
1190458,2240
1032122,439
1076725,2117
1064096,89
1163018,58
1375223,87
1301717,58
1428980,63
1100342,50
1343359,119
1423280,513
1169225,215
1465986,321
1270442,12
1265514,12
1177336,17
1429672,72
1257683,98
1045236,247
1427198,256
1363750,244
1354562,340
1361686,340
1403738,386
1223276,50
1346354,34
1090120,34
1131741,85
1170391,143
1396714,152
1476267,43
1239629,26
1209622,53
1045618,299
1095815,358
1091233,284
1398418,198
1179336,169
1358912,36
1079072,25
1117169,63
1368745,54
1303163,196
1049813,171
1188565,279
1457380,95
1218111,81
1102916,122
1097127,1291
1165065,253
1120074,877
1028018,42
1074971,47
1257808,42
1214676,122
1433675,99
1175443,11
1175194,73
1099840,47
1466306,271
1440825,468
1486783,535
1322331,23
1036614,385
1069991,385
1198552,27
1033486,19
1161969,24
1181346,28
1019871,27
1370409,37
1090001,41
1395107,29
1329672,242
1493176,258
1010051,196
1194947,400
1195282,286
1393742,515
1490790,16
1296401,36
1143282,52
1257007,246
1198928,200
1415350,318
1034989,128
1470064,74
1485813,60
1216593,3213
1090739,192
1331772,2810
1467724,73
1319892,56
1296548,66
1057687,94
1006400,25
1202321,27
1232693,547
1088390,605
1047164,418
1414441,16
1464530,18
1158989,202
1218556,202
1063924,202
1386823,42
1428090,37
1080853,254
1296610,99
1425926,99
1057655,22
1260202,29
1211375,31
1357283,293
1317270,275
1158796,158
1441531,176
1376392,176
1402391,131
1241852,19
1105602,31
1237714,13
1470264,362
1372047,429
1364017,360
1427606,162
1149679,122
1434019,187
1463479,673
1160547,166
1476899,710
1062579,27
1167403,35
1000831,35
1405691,29
1051395,25
1110076,217
1221115,272
1146209,219
1400354,19
1270581,154
1013331,154
1455897,154
1053982,38
1273228,59
1449458,84
1364328,129
1058319,43
1080543,36
1185785,247
1241404,136
1444450,143
1248805,246
1287664,338
1425745,142
1295803,35
1188988,59
1218721,70
1110021,204
1403828,231
1453489,289
1356071,130
1462466,135
1184862,123
1242154,1404
1064732,167
1359636,1476
1273778,40
1034465,40
1047182,40
1279658,50
1068315,61
1002703,66
1192767,33
1153423,50
1104076,209
1372175,416
1484666,108
1074808,32
1499791,185
1012199,121
1371072,182
1337833,29
1499597,17
1152640,30
1152832,69
1248367,64
1311195,122
1003603,21
1491649,29
1275758,66
1145855,105
1128983,95
1358834,146
1050090,333
1258870,619
1498242,324
1265747,18
1320063,98
1440934,89
1375670,432
1468147,392
1335661,391
1203802,174
1287827,65
1151671,134
1198647,261
1321983,260
1416169,688
1097142,17
1475252,36
1047283,410
1469473,441
1017174,281
1142069,17
1411642,25
1055911,113
1005047,269
1215030,42
1165272,75
1238585,49
1214927,195
1344687,230
1288267,195
1013447,36
1472670,57
1079013,39
1238444,74
1107036,66
1478036,27
1003011,22
1165858,144
1142725,175
1438722,199
1348564,244
1082397,215
1170464,303
1279071,20
1454242,41
1374880,41
1160529,325
1282205,335
1282979,346
1445857,67
1300957,105
1145685,54
1313316,873
1107810,231
1027173,451
1364840,42
1399020,37
1192491,53
1326790,61
1188764,35
1406673,64
1294357,289
1228266,193
1488677,345
1424179,19
1429867,17
1083778,159
1412339,103
1309019,166
1429369,78
1023764,76
1235639,258
1161715,213
1034811,296
1297084,28
1263867,20
1207706,106
1495277,102
1274689,112
1473386,23
1396008,38
1352957,50
1175539,196
1208032,195
1139998,127
1345370,275
1468915,288
1412517,262
1235360,29
1115937,110
1414341,154
1150150,417
1222246,408
1062556,399
1389391,86
1462187,97
1477781,65
1307721,1590
1086764,400
1274608,1202
1385813,49
1152269,81
1293693,84
1079050,71
1268557,87
1028423,46
1354486,100
1439681,61
1100265,309
1288951,199
1050581,311
1115528,24
1294502,183
1337744,23
1430822,166
1367941,63
1088086,88
1022421,67
1065633,282
1475975,307
1301966,307
1179522,21
1452915,18
1337074,26
1411597,149
1485280,158
1228135,89
1123336,34
1452081,56
1434384,277
1377169,224
1417530,262
1468795,133
1425915,115
1448266,59
1103610,10
1443467,76
1431006,38
1249754,143
1456297,184
1143869,221
1402368,58
1480810,99
1235695,75
1126918,1199
1204193,113
1363689,520
1171147,20
1069813,31
1162341,28
1322932,173
1299021,510
1285582,344
1129549,104
1464589,104
1076755,104
1032540,17
1309956,20
1216773,36
1310608,22
1398185,32
1406628,179
1109214,257
1359148,265
1299390,382
1204365,197
1089056,212
1046942,44
1095830,91
1225650,59
1294270,116
1078691,175
1136158,188
1043837,45
1163684,76
1027819,37
1191824,1267
1308807,138
1328774,1360
1169581,55
1430856,100
1175333,119
1270294,82
1321137,21
1283691,25
1370005,226
1262025,336
1259435,330
1166622,15
1383858,19
1427098,13
1285859,86
1440743,86
1062420,86
1462136,24
1009784,26
1486013,23
1399286,80
1147901,76
1344150,173
1070037,25
1222949,23
1215011,19
1198959,102
1188527,87
1346714,79
1482630,329
1448107,161
1205567,44
1082757,132
1215876,45
1225833,226
1044380,289
1205384,189
1461502,90
1119781,132
1139984,93
1460556,1800
1188459,284
1389266,887
1108124,44
1491489,51
1049062,50
1075576,49
1477670,53
1272908,36
1038889,32
1028380,64
1107037,175
1334397,532
1457455,311
1058761,23
1130814,160
1044631,160
1344808,160
1038504,44
1329960,32
1296351,46
1019539,71
1387986,104
1476397,126
1167804,47
1136777,82
1035417,79
1064599,201
1499642,226
1416036,238
1458201,173
1474894,134
1306179,125
1002169,75
1240731,55
1308479,248
1430344,201
1427461,282
1180427,151
1084840,173
1339628,215
1483668,689
1200166,204
1186410,724
1483138,33
1028424,40
1011434,31
1476698,45
1212467,18
1072033,114
1355242,319
1271881,121
1002006,13
1278449,17
1353206,204
1459848,204
1164315,231
1310332,19
1259442,31
1040715,43
1357297,25
1215083,36
1459079,261
1133258,236
1051624,204
1189364,288
1237197,196
1344039,419
1228340,41
1418384,106
1423901,56
1034918,134
1102692,77
1392759,144
1478254,43
1429232,72
1114780,101
1479658,2655
1080730,373
1455182,725
1282860,43
1101343,32
1431812,31
1196870,66
1255092,38
1459340,40
1303994,58
1180844,230
1229053,631
1115522,248
1416387,15
1175969,199
1264512,166
1101602,199
1364974,63
1099346,72
1405795,59
1496382,116
1175684,62
1142788,225
1295041,199
1077288,172
1366421,193
1492620,208
1075788,344
1382213,43
1182796,130
1282019,36
1122837,184
1273607,230
1110475,223
1136800,124
1160516,110
1417174,160
1413077,826
1045457,189
1015514,631
1013966,41
1429994,46
1119395,69
1329624,115
1103849,115
1345178,23
1155905,51
1294097,48
1343829,297
1266359,355
1207533,302
1138260,24
1112094,24
1323908,245
1085482,245
1409991,245
1492673,22
1175740,113
1395167,107
1199340,107
1418919,27
1377719,16
1194437,159
1130416,159
1280840,162
1004386,568
1184922,305
1100507,497
1252468,28
1477986,66
1214733,129
1339069,528
1496763,495
1104288,673
1448727,206
1109352,64
1064194,126
1442423,2886
1312594,466
1158066,1436
1055289,45
1289858,45
1264890,84
1334387,84
1240059,52
1182924,64
1446920,70
1421718,734
1154848,703
1498872,466
1266223,38
1098357,502
1125038,533
1090346,285
1284544,60
1291460,64
1071892,51
1486367,347
1468541,345
1412731,347
1128321,26
1161914,31
1201367,28
1135041,90
1107151,164
1024822,164
1231986,30
1288363,34
1437468,57
1440190,316
1408826,284
1370307,319
1054840,115
1202900,84
1095838,172
1367860,41
1327389,104
1022457,58
1149165,170
1233718,149
1247242,227
1402904,52
1142998,36
1092728,36
1045267,475
1116525,188
1309132,442
1181514,75
1378577,79
1135287,64
1175471,192
1088756,137
1043794,144
1322864,45
1315562,35
1448323,34
1228726,247
1086519,325
1092587,227
1070040,21
1414811,181
1066536,289
1042837,128
1168535,37
1100363,28
1364685,31
1089247,101
1002289,120
1472093,114
1277054,43
1215476,29
1228546,24
1348404,127
1384611,127
1034430,137
1350989,244
1066808,170
1430557,140
1353854,56
1097979,89
1238938,77
1245351,308
1059707,380
1053781,355
1066626,205
1134734,79
1353313,137
1435817,911
1452660,244
1019982,683
1240782,13
1350135,42
1451801,47
1454486,36
1164094,54
1297617,214
1061133,880
1141705,480
1424399,15
1384912,15
1140677,17
1311021,230
1091445,348
1272773,315
1297638,11
1226628,24
1115404,18
1064371,63
1166572,118
1123612,61
1359515,308
1164565,301
1224519,295
1158272,262
1268541,296
1145683,313
1328451,40
1074082,88
1003704,87
1113641,316
1290576,259
1135907,366
1082279,192
1290141,186
1139728,170
1453733,667
1002232,281
1270725,505
1233905,74
1230053,61
1472644,67
1454734,44
1225700,59
1110838,333
1061668,302
1063075,278
1208304,21
1349760,337
1302694,337
1493476,313
1362461,29
1411389,17
1351136,29
1225400,57
1377213,104
1125415,104
1043869,22
1356946,34
1217777,26
1476749,212
1206410,225
1219775,182
1178390,242
1442492,210
1037900,220
1013732,20
1421863,96
1429149,103
1282157,361
1211603,358
1083920,446
1460475,99
1362845,74
1020749,62
1158899,455
1479026,236
1264189,467
1125550,15
1274650,38
1095654,28
1196904,50
1071193,39
1408576,40
1414454,32
1388607,67
1273431,20
1452892,263
1433782,305
1422861,239
1358884,172
1374456,119
1140646,145
1465544,64
1069495,46
1209537,54
1420346,111
1393333,117
1075794,103
1087010,25
1318684,53
1438307,128
1369685,220
1280197,50
1035293,46
1159948,77
1314173,100
1040051,169
1106975,1117
1159863,646
1233212,248
1400709,23
1171028,241
1340130,117
1494618,424
1130731,424
1462364,384
1009223,118
1201493,118
1410422,130
1419099,1499
1216159,451
1094661,1538
1131852,23
1240781,23
1259603,23
1020079,37
1289847,81
1409175,492
1302003,476
1182340,344
1475668,13
1195244,43
1320276,104
1433963,92
1061545,70
1123342,69
1499088,207
1304737,280
1191484,261
1268631,14
1435213,14
1358960,16
1159038,37
1167774,55
1276231,44
1193203,27
1086235,32
1443957,32
1144315,331
1170143,337
1456750,336
1178106,297
1478799,211
1441691,297
1072387,46
1296374,109
1452022,129
1202770,600
1292462,590
1283801,810
1172837,118
1061530,90
1132421,91
1207821,3540
1425955,448
1177798,2779
1206668,54
1083512,82
1032899,82
1419409,334
1313011,327
1450249,334
1332124,146
1342545,175
1189165,72
1298632,807
1483839,414
1194554,327
1246235,34
1394658,34
1083939,22
1389275,305
1040684,365
1214462,382
1230965,99
1379530,117
1212610,145
1304455,254
1412631,244
1317530,294
1426262,58
1239465,59
1416084,43
1279695,257
1441734,568
1103357,461
1198182,61
1025834,69
1181097,75
1161018,351
1309392,232
1455063,371
1158632,1147
1091121,2304
1088945,1202
1489209,75
1023300,259
1439667,113
1293881,744
1485195,753
1153454,1026
1069020,109
1213921,235
1305234,220
1291485,3132
1387465,455
1256817,2432
1224265,30
1334010,95
1467939,71
1180074,72
1074049,75
1302893,71
1394784,95
1408505,101
1345794,79
1051255,767
1142160,773
1107967,754
1067301,44
1492121,18
1067044,26
1481158,288
1195466,263
1256199,129
1122945,132
1028988,116
1499206,110
1319595,422
1150029,308
1194693,422
1111675,42
1031321,24
1292810,59
1471715,86
1442310,214
1104258,294
1494852,46
1255232,39
1210758,89
1154462,375
1301242,407
1230914,339
1379139,79
1042036,122
1094777,107
1018091,27
1303118,149
1491185,80
1295788,307
1259106,247
1238736,219
1458641,40
1311052,76
1169917,135
1287052,1916
1395336,188
1190637,1326
1084617,15
1458882,23
1337676,17
1131529,25
1492888,27
1315303,43
1495511,23
1033654,222
1241673,514
1171101,322
1208622,16
1312726,16
1038199,145
1125955,145
1191952,145
1101241,16
1066302,33
1360048,32
1413086,32
1101295,42
1244418,34
1060936,57
1210023,268
1415291,255
1475531,301
1301467,227
1385854,180
1363852,290
1162850,42
1432549,93
1189551,40
1038816,147
1480033,179
1439508,244
1288387,58
1002856,53
1235062,1650
1256663,98
1257953,319
1372244,33
1354738,47
1082827,25
1060476,178
1212359,503
1445136,374
1086420,14
1416779,15
1459993,129
1083469,129
1301576,129
1432401,16
1425354,66
1030592,20
1190493,83
1025415,28
1266382,33
1063358,41
1460874,207
1389985,202
1282001,95
1281477,20
1192441,69
1410275,78
1234421,21
1459159,144
1070644,136
1166141,100
1187242,51
1226046,51
1479494,62
1395552,1166
1144343,124
1423217,678
1343976,19
1285359,24
1083044,45
1209421,63
1330416,83
1353281,23
1357260,159
1390060,170
1361611,181
1323071,18
1257128,35
1070053,35
1453716,38
1208237,41
1087231,135
1198739,135
1146521,131
1468705,448
1057220,424
1279856,448
1090792,32
1178960,139
1117896,82
1397015,417
1418689,416
1228164,513
1029940,89
1328781,145
1065461,186
1243839,604
1471318,343
1363829,688
1441756,30
1228411,62
1358172,77
1200656,65
1134918,65
1347464,98
1193522,524
1204196,177
1406890,306
1030025,20
1219364,19
1161599,32
1250988,139
1171474,196
1125554,201
1298954,90
1040458,83
1460940,80
1357262,220
1156851,264
1114185,306
1274272,35
1247132,27
1470240,37
1099379,72
1197638,207
1007842,238
1354636,49
1214395,45
1267738,50
1062104,174
1417525,165
1009375,282
1250371,317
1460051,257
1073366,290
1411707,28
1018726,156
1466565,101
1093106,391
1482584,268
1349917,365
1126206,56
1062592,36
1057767,62
1383977,338
1105382,276
1488019,482
1310708,31
1224959,55
1198619,37
1109243,43
1286106,80
1211354,77
1212519,298
1309748,348
1292773,272
1085197,40
1161921,32
1285669,109
1094658,90
1076525,97
1450450,107
1372636,248
1406546,267
1348460,213
1240846,76
1015804,117
1248501,66
1121701,37
1337720,71
1422209,234
1003447,243
1061263,158
1145373,611
1132636,807
1201156,815
1078058,53
1151079,208
1189941,130
1475951,562
1184448,381
1391925,394
1476929,95
1231386,108
1404911,214
1114758,1651
1144461,325
1066415,863
1008743,50
1189950,42
1219400,170
1419847,196
1114649,139
1216349,58
1244754,111
1331326,41
1120815,520
1462648,174
1126592,468
1055426,26
1384255,15
1306205,28
1019043,260
1408089,147
1146767,310
1259805,96
1497120,96
1292298,63
1405377,307
1426151,229
1116946,266
1133414,33
1062761,23
1061634,54
1305049,174
1116333,186
1191349,195
1159771,57
1251864,77
1083765,206
1228552,270
1430516,160
1151845,125
1294699,204
1135850,185
1180421,41
1123301,121
1300287,83
1168400,161
1097503,174
1408518,230
1444957,131
1399997,89
1014758,86
1095122,1784
1489921,150
1209256,1306
1016153,23
1085266,27
1143854,33
1312916,33
1175396,31
1074206,78
1248416,29
1453080,129
1192024,667
1141206,289
1355728,16
1299237,18
1307772,158
1400665,158
1004645,158
1210413,18
1436680,57
1470215,60
1324163,41
1339559,42
1497250,67
1365093,56
1027940,236
1209765,203
1450040,238
1214298,172
1382875,166
1253739,183
1193984,20
1097871,38
1224457,38
1136765,84
1229203,131
1219292,154
1146575,58
1423852,98
1297702,70
1161437,1007
1125330,188
1360747,650
1029594,68
1020884,52
1306594,93
1457994,67
1043255,109
1013503,108
1435938,41
1220416,30
1442117,250
1029656,324
1435147,225
1472716,22
1226697,22
1141281,19
1190516,165
1008247,163
1418093,163
1075398,36
1064800,23
1492791,29
1205053,109
1090692,108
1103070,105
1365090,19
1195960,28
1427004,24
1178338,130
1040396,150
1391592,125
1208134,217
1489281,121
1158712,225
1313348,24
1348022,108
1304904,176
1384166,309
1448485,283
1392836,249
1490612,136
1281225,175
1147987,71
1325439,1637
1160732,308
1394137,1037
1015427,20
1492109,20
1104909,37
1312658,46
1265919,45
1168667,22
1498239,55
1056884,108
1428307,299
1215913,151
1159521,14
1059592,216
1373733,184
1308805,238
1238435,28
1488981,28
1157481,27
1043153,29
1284746,33
1467255,46
1343273,272
1137134,293
1092730,245
1448019,732
